,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
1717,polygon,quickswap,FTM,0xB85517b87BF64942adf3A0B9E4c71E4Bc5Caa4e5,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD2B61a42d3790533fEDC2829951a65120624034a,"{""usd"":72469.87383358335,""base"":167976,""quote"":46709}",0.4683,0.5621,0.5618,FTM
1719,polygon,balancer,MANA,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0xa2c0539cf5a8a930215d82106d8973a2031f7fb300020000000000000000047a-0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":123051,""base"":77494,""quote"":50873173}",290.402,0.7369,0.7297,MANA
1722,avalanche,0x0c6A0061F9D0afB30152b8761a273786e51bec6d,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,USDC,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0xB02972A9Fd0F9d3FddD6e8885fDea380FF304473,"{""usd"":72793,""base"":3154,""quote"":36397}",20.0516,20.05,20.03,AVAX
1726,moonbeam,beamswap,BNB,0xc9BAA8cfdDe8E328787E29b4B078abf2DaDc2055,BUSD,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,0x34A1F4AB3548A92C6B32cd778Eed310FcD9A340D,"{""usd"":174031,""base"":339.5,""quote"":87015}",326.5097,326.5,325.9,BNB
1737,ethereum,uniswap,ENJ,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe16Be1798F860bC1EB0FEb64cD67Ca00AE9b6E58,"{""usd"":277834,""base"":895376,""quote"":45.04}",0.0002819,0.4616,0.4585,ENJ
1744,bsc,apeswap,CELR,0x1f9f6a696C6Fd109cD3956F45dC709d2b3902163,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xB7F42e58Cf2364ac994F93f7afF3b158CFA3dC76,"{""usd"":72343.8036380162,""base"":3672642,""quote"":140.35}",5.927e-05,0.01929,0.01946,CELR
1745,bsc,mdex,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,USDT,0x55d398326f99059fF775485246999027B3197955,0xF8E9b725e0De8a9546916861c2904b0Eb8805b96,"{""usd"":55676.916435087114,""base"":392498,""quote"":27838}",0.09111,0.09111,0.09201,DOGE
1749,bsc,biswap,ONE,0x03fF0ff224f904be3118461335064bB48Df47938,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xe73fe11863e4C3714EAFDee832a0987b33651f27,"{""usd"":140903.89196281263,""base"":6820211,""quote"":275.39}",8.1e-05,0.02635,0.02657,ONE
1751,arbitrum,swapr,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x403b1405d8caFFC1CC5032cC82AA135d2481d0Cf,"{""usd"":115313.244766,""base"":46.15,""quote"":57657}",1627.0103,1627.01,1627.34,ETH
1752,avalanche,traderjoe,BUSD,0x9C9e5fD8bbc25984B178FdCE6117Defa39d2db39,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xf57971383560715CcCF94E0C639125Ae0e955e60,"{""usd"":120379,""base"":59736,""quote"":5180}",0.04991,0.9978,0.9998,BUSD
1753,cronos,candycity,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x6C2b0cdB80DB4214E775a89125493c0f232d5891,"{""usd"":61680,""base"":1.83,""quote"":522190}",283460.4471,22978.73,22905.43,BTC
1756,sxnetwork,sharkswap,WMATIC,0xfa6F64DFbad14e6883321C2f756f5B22fF658f9C,WSX,0xaa99bE3356a11eE92c3f099BD7a038399633566f,0x9e3a12f8d2ABc3e9c2814B59130bAFCBA876cEc7,"{""usd"":303918,""base"":193212,""quote"":1253933}",9.6746,1.2,1.1989,MATIC
1759,ethereum,uniswap,ANT,0xa117000000f279D81A1D3cc75430fAA017FA5A2e,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9dEF9511fEc79f83AFCBFfe4776B1D817DC775aE,"{""usd"":1521380,""base"":356615,""quote"":609}",0.001778,2.89,2.881,ANT
1764,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,ETC,0x3d6545b08693daE087E957cb1180ee38B9e3c25E,USDT,0x55d398326f99059fF775485246999027B3197955,0x3A53a3B6c43971969336Fd8255c7C27ef1bB23F7,"{""usd"":58901.753810356044,""base"":1621.07,""quote"":29451}",22.7736,22.77,22.72,ETC
1766,bsc,0xC7a506ab3ac668EAb6bF9eCf971433D6CFeF05D9,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x60D4AC045908485FF3C21527708B34Ba41cfaeC8,"{""usd"":72710.18717622216,""base"":141.75,""quote"":36355}",326.2152,326.21,325.9,BNB
1767,bsc,biswap,VET,0x6FDcdfef7c496407cCb0cEC90f9C5Aaa1Cc8D888,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6882A3CDdA124FfE6587328fc0f473A2A7Fd973c,"{""usd"":159964.58027188273,""base"":4970488,""quote"":311.14}",7.391e-05,0.02408,0.02404,VET
1769,bsc,babyswap,ONT,0xFd7B3A77848f1C2D67E05E54d78d174a0C850335,USDT,0x55d398326f99059fF775485246999027B3197955,0x87ef69A111eE9B4EAab2A2fe5B318fC964d45580,"{""usd"":135893.5079559101,""base"":432945,""quote"":67947}",0.2304,0.2304,0.2315,ONT
1778,fantom,spiritswap,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x374C8ACb146407Ef0AE8F82BaAFcF8f4EC1708CF,"{""usd"":66410.50037529643,""base"":62747,""quote"":153425}",1.8594,1.04,1.047,CRV
1781,evmos,diffusion,axlWBTC,0xF5b24c0093b65408ACE53df7ce86a02448d53b25,WEVMOS,0xD4949664cD82660AaE99bEdc034a0deA8A0bd517,0x2141e89dDc482064513Ce3923aca752387a0938f,"{""usd"":62360.71415013488,""base"":1.83,""quote"":82379}",55024.7537,22373.06,22905.43,BTC
1784,ethereum,sushiswap,REN,0x408e41876cCCDC0F92210600ef50372656052a38,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x611CDe65deA90918c0078ac0400A72B0D25B9bb1,"{""usd"":411058,""base"":3303288,""quote"":164.4}",6.245e-05,0.1014,0.101188,REN
1787,bsc,jswap,TRX,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,USDT,0x55d398326f99059fF775485246999027B3197955,0x1a0C2875412e88671afA5E6b2De55d66b5F39e57,"{""usd"":66770.89809240516,""base"":659225,""quote"":33385}",0.06361,0.06361,0.06359,TRX
1793,bsc,mdex,BCH,0x8fF795a6F4D97E7887C79beA79aba5cc76444aDf,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6b35eb6CF670452Fa3Be8396b54678b1727aFA6b,"{""usd"":158473.46560386926,""base"":789.58,""quote"":308.9}",0.4151,135.03,134.3,BCH
1796,bsc,0xB9fA84912FF2383a617d8b433E926Adf0Dd3FEa1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0xB35513a130Ce5BcFf1154D055B21368c8822C00d,"{""usd"":154284.93433843044,""base"":300.82,""quote"":77142}",325.5202,325.52,325.9,BNB
1799,polygon,sushiswap,AVAX,0x2C89bbc92BD86F8075d1DEcc58C7F4E0107f286b,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x1274De0DE2e9D9b1d0E06313c0E5EdD01CC335eF,"{""usd"":66274.81239628252,""base"":2867.65,""quote"":26.5}",0.0122,19.84,20.03,AVAX
1803,cronos,croswap,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,USDC,0xc21223249CA28397B4B6541dfFaEcC539BfF0c59,0xD3619A0DC331B545cAc23FE648c251827054B55e,"{""usd"":65051,""base"":1.933,""quote"":32525}",22987.8969,22987.89,22905.43,BTC
1806,milkomedacardano,muesliswap,ETH,0xE3F5a90F9cb311505cd691a46596599aA1A0AD7D,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0xCb5d209493569545668aEfCd8020a22050800Ab7,"{""usd"":62344,""base"":24.92,""quote"":115280}",4138.7738,1626.27,1627.34,ETH
1807,gnosischain,swapr,CRV,0x712b3d230F3C1c19db860d80619288b1F0BDd0Bd,GNO,0x9C58BAcC331c9aa871AFD802DB6379a98e80CEdb,0xFeDBA8b0Ccf72Ba983e5b7b5B4EE5Bc525bae339,"{""usd"":146333,""base"":137436,""quote"":851.1}",0.008963,1.04,1.047,CRV
1816,ethereum,uniswap,HOT,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf7849D0852FC588210B9C0d8b26F43C0c9bc1470,"{""usd"":94151,""base"":51557778,""quote"":15.83}",1.293e-06,0.002101,0.002134,HOT
1820,bsc,0x267c07A9e658cC9c6190D4cbAF26C5c8260e5eE1,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,USDT,0x55d398326f99059fF775485246999027B3197955,0x332bC1642fA4E7876AfFE940b166469Ee37E86bB,"{""usd"":132301.64105390344,""base"":52.87,""quote"":66151}",1627.1289,1627.12,1627.34,ETH
1827,polygon,quickswap,CIOTX,0x300211Def2a644b036A9bdd3e58159bb2074d388,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xCddf91A44C579765227722DA371136A4f12dC81b,"{""usd"":92593.290986,""base"":2124146,""quote"":46297}",0.03137,0.03137,0.03185,IOTX
1829,polygon,balancer,MKR,0x6f7C932e7684666C9fd1d44527765433e01fF61d,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0xc42c42256b484e574a458d5d8ee4fd7876f6d8d700020000000000000000047e-0x6f7C932e7684666C9fd1d44527765433e01fF61d-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":126944,""base"":49,""quote"":52581586}",279139.1666,707.76,695.0,MKR
1830,arbitrum,camelot,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x96059759C6492fb4e8a9777b65f307F2C811a34F,"{""usd"":326531.0816321471,""base"":9.73,""quote"":130.93}",14.057,22795.64,22905.43,BTC
1831,arbitrum,0xD99c21C96103F36BC1FA26DD6448af4DA030c1EF,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0xb77a493A4950cAd1b049E222d62BCE14fF423c6F,"{""usd"":1150776.580888,""base"":460.79,""quote"":575388}",1623.5951,1623.59,1627.34,ETH
1836,avalanchedfk,defikingdoms,AVAX,0xB57B60DeBDB0b8172bb6316a9164bd3C695F133a,WJEWEL,0xCCb93dABD71c8Dad03Fc4CE5559dC3D89F67a260,0xF3EabeD6Bd905e0FcD68FC3dBCd6e3A4aEE55E98,"{""usd"":511591,""base"":21979,""quote"":1344095}",73.3766,19.88,20.03,AVAX
1839,fantom,beethovenx,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xf3a602d30dcb723a74a0198313a7551feaca7dac00010000000000000000005f-0x04068DA6C83AFCFA0e13ba15A6696662335D5B75-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,"{""usd"":2241041,""base"":5168917,""quote"":1121026}",0.5595,0.5595,0.5618,FTM
1842,godwoken,yokaiswap,BNB|bsc,0xBAdb9b25150Ee75bb794198658A4D0448e43E528,WCKB,0xC296F806D15e97243A08334256C705bA5C5754CD,0x7535C308e4D56B1D471FAF60E852a7eF58408992,"{""usd"":776351,""base"":1525,""quote"":154710511}",88316.5625,325.38,325.9,BNB
1843,osmosis,osmosis,WBTC,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,OSMO,uosmo,712,"{""usd"":9814284,""base"":293.1,""quote"":6918564}",22612.8193,22802.99,22905.43,BTC
1844,arbitrumnova,0xf6239423FcF1c19ED2791D9648A90836074242Fd,WETH,0x722E8BdD2ce80A4422E880164f2079488e115365,USDC,0x750ba8b76187092B0D1E87E28daaf484d1b5273b,0xdBA61558A49c0A836A4106502cFbe5870DAD1743,"{""usd"":206810,""base"":83.18,""quote"":103405}",1622.7104,1622.71,1627.34,ETH
1846,moonriver,solarbeam,xcKSM,0xFfFFfFff1FcaCBd218EDc0EbA20Fc2308C778080,WMOVR,0x98878B06940aE243284CA214f92Bb71a2b032B8A,0xea3d1E9e69ADDFA1ee5BBb89778Decd862F1F7C5,"{""usd"":1202320,""base"":24732,""quote"":96552}",4.001,35.86,36.02,KSM
1847,arbitrum,kyberswap,wstETH,0x5979D7b546E38E414F7E9822514be443A4800529,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x7acbea3b8Ab7CDF4A595C6ED81e7d3E26038d494,"{""usd"":1089423.26569,""base"":358.18,""quote"":544712}",1795.7095,1795.7,1627.34,ETH
1850,bsc,pancakeswap,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x71b01eBdDD797c8E9E0b003ea2f4FD207fBF46cC,"{""usd"":2967014.6074299663,""base"":20298,""quote"":5792.89}",0.2947,95.92,96.37,LTC
1851,avalanche,kyberswap,WETH.e,0x49D5c2BdFfac6CE2BFdB6640F4F80f226bc10bAB,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x1701A7E5034ED1e35C52245ab7C07DbDAf353De7,"{""usd"":352984,""base"":70.88,""quote"":22961}",81.4062,1628.16,1627.34,ETH
1855,iotex,mimo,CIOTX,0x99B2B0eFb56E62E36960c20cD5ca8eC6ABD5557A,WIOTX,0xA00744882684C3e4747faEFD68D283eA44099D03,0xa41412dafD1f1c0aE90F9fe7F137ea10a1bb5DAA,"{""usd"":4002208,""base"":91735685,""quote"":91661170}",0.9989,0.03166,0.03185,IOTX
1856,boba,0x06350499760aa3ea20FEd2837321a84a92417f39,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,USDT,0x5DE1677344D3Cb0D7D465c10b72A8f60699C062d,0x434D9D0a7Ff9F95c733b0F7Fe27205252f9f91d8,"{""usd"":151100,""base"":59.81,""quote"":75133}",1632.4474,1632.44,1627.34,ETH
1857,boba,oolongswap,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,USDT,0x5DE1677344D3Cb0D7D465c10b72A8f60699C062d,0x232130D2802c283eb870586cAB8eE49F8Ea0B181,"{""usd"":80018,""base"":31.48,""quote"":40009}",1647.0114,1647.01,1627.34,ETH
1865,moonbeam,stellaswap,xcIBTC,0xFFFFFfFf5AC1f9A51A93F5C527385edF7Fe98A52,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0x4C5f99045AF91D2b6d4fa0Ea89FC47cF42711555,"{""usd"":92288,""base"":2.743,""quote"":145305}",49326.2668,22823.1,22905.43,BTC
1866,iotex,mimo,ioWBTC,0xC7b93720F73b037394cE00f954f849Ed484a3dEA,WIOTX,0xA00744882684C3e4747faEFD68D283eA44099D03,0x2217B9E27a11f20b681b4dD72153F3b37127A2F3,"{""usd"":80844,""base"":2.399,""quote"":1852461}",724949.8561,22806.76,22905.43,BTC
1870,ethereum,uniswap,COTI,0xDDB3422497E61e13543BeA06989C0789117555c5,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x83695f776f5C8dE31690e8A54E242a4567BA7A4b,"{""usd"":57794,""base"":878952,""quote"":8.179}",6.112e-05,0.09952,0.0989,COTI
1872,ethereum,uniswap,SUSHI,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCE84867c3c02B05dc570d0135103d3fB9CC19433,"{""usd"":257194,""base"":131575,""quote"":102.9}",0.0008778,1.42,1.431,SUSHI
1874,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,USDT,0x55d398326f99059fF775485246999027B3197955,0x0FB3A99fa20B94760ffcD315F18a88E802b21750,"{""usd"":123620.7209477713,""base"":226789,""quote"":61810}",0.3942,0.3942,0.3929,ADA
1892,polygon,balancer,CRV,0x172370d5Cd63279eFa6d502DAB29171933a610AF,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0xfa73e062497b0cbd5012385a08d9616ca5bd9ee900020000000000000000047b-0x172370d5Cd63279eFa6d502DAB29171933a610AF-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":121979,""base"":45653,""quote"":50555615}",416.5242,1.05,1.047,CRV
1893,avalanche,swapsicle,LINK.e,0x5947BB275c521040051D82396192181b413227A3,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x2C10416Cc050fD446c7Ab595b28DEE8C71F18d2A,"{""usd"":77423,""base"":6950,""quote"":3360}",0.3489,7.02,6.971,LINK
1894,moonriver,solarbeam,wstKSM,0x3bfd113ad0329a7994a681236323fb16E16790e3,xcKSM,0xFfFFfFff1FcaCBd218EDc0EbA20Fc2308C778080,0x5568872bc43Bae3757F697c0e1b241b62Eddcc17,"{""usd"":4008084,""base"":72130,""quote"":82011}",1.1431,40.74,36.02,KSM
1895,velas,wagyuswap,SCAR,0x8d9fB713587174Ee97e91866050c383b5cEE6209,WVLX,0xc579D1f3CF86749E05CD06f7ADe17856c2CE3126,0x9D4192D18c49dd9e4DBC3892dd55Cd8EC4081299,"{""usd"":123397,""base"":37241532,""quote"":2933477}",0.1323,0.003579,0.00369,SC
1899,ethereum,sushiswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,"{""usd"":14297314,""base"":426.1,""quote"":5723}",14.0661,22854.39,22905.43,BTC
1904,bsc,apeswap,IOTA,0xd944f1D1e9d5f9Bb90b62f9D45e447D989580782,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x0D70924695B6Ae496F0A74A36bf79d47307dD519,"{""usd"":75299.522257653,""base"":211272,""quote"":146.99}",0.0007547,0.2456,0.2459,IOTA
1906,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,EGLD,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,ORN,0xe4CA1F75ECA6214393fCE1C1b316C237664EaA8e,0x1AE6417dA93bAbcdfD258E539F129F8a0FDf95E0,"{""usd"":64301.92344872533,""base"":943.11,""quote"":42975}",46.8088,44.96,45.11,EGLD
1911,bsc,apeswap,BNBx,0x1bdd3Cf7F79cfB8EdbB955f20ad99211551BA275,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xB88F211EC9ecfc2931Ae1DE53ea28Da76B9Ed37A,"{""usd"":1411639.6724484705,""base"":2625.37,""quote"":2754.79}",1.0536,343.01,325.9,BNB
1913,bsc,bakeryswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xa50b9c5DB61C855D5939aa1a66B26Df77745809b,"{""usd"":156239.11627347802,""base"":62.62,""quote"":304.77}",4.9933,1624.3,1627.34,ETH
1914,bsc,pancakeswap,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xbCD62661A6b1DEd703585d3aF7d7649Ef4dcDB5c,"{""usd"":82629.89416885667,""base"":9042.29,""quote"":161.29}",0.0205,6.67,6.678,DOT
1919,polygon,balancer,SAND,0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0x6ff633d7eaafe1f6e4c6f0280317b93125aaa7eb00020000000000000000065a-0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":60582,""base"":29235,""quote"":25092803}",286.8499,0.7262,0.725,SAND
1920,arbitrum,camelot,wstETH,0x5979D7b546E38E414F7E9822514be443A4800529,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x5201f6482EEA49c90FE609eD9d8F69328bAc8ddA,"{""usd"":2483150.5937137604,""base"":478.69,""quote"":991.61}",1.1051,1796.47,1627.34,ETH
1921,avalanche,pangolin,BUSD,0x9C9e5fD8bbc25984B178FdCE6117Defa39d2db39,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4Dd92aA3e4eEA528d32371e7f9D78cA4a16f0Ad9,"{""usd"":139335,""base"":69672,""quote"":6027}",0.05003,1.0,0.9998,BUSD
1923,ethereum,balancer,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8000200000000000000000019-0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":2097087,""base"":837.7,""quote"":1048543}",1633.5068,1633.5,1627.34,ETH
1926,ethereum,pancakeswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4AB6702B3Ed3877e9b1f203f90cbEF13d663B0e8,"{""usd"":3954809,""base"":117.6,""quote"":1583}",14.0837,22774.22,22905.43,BTC
1928,ethereum,verse,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6E1fbeeABA87BAe1100d95f8340dc27aD7C8427b,"{""usd"":249172,""base"":99.58,""quote"":124586}",1632.1923,1632.19,1627.34,ETH
1929,ethereum,sushiswap,RLC,0x607F4C5BB672230e8672085532f7e901544a7375,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x75382c52b6F90B3f8014BfcadAC2386513F1e3bC,"{""usd"":84349,""base"":36667,""quote"":33.76}",0.001231,2.0,1.999,RLC
1932,bsc,apeswap,ZEC,0x1Ba42e5193dfA8B03D15dd1B86a3113bbBEF8Eeb,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x2B2C771e44aF4C6f858598308e05FB89b23f11cE,"{""usd"":76598.85621394664,""base"":963.41,""quote"":148.62}",0.135,44.32,43.9,ZEC
